word,pos_symbol,pos_word,meaning,sentiment score,sentiment,RESPONDENT BASIS,Respondent 1,Respondent 2,Respondent 3,Respondent 4,Respondent 5,Respondent 6,Respondent 7,Respondent 8,Respondent 9,Respondent 10,Respondent 11,Respondent 12,Respondent 13,Respondent 14,Respondent 15,Respondent 16,Respondent 17,Respondent 18,Respondent 19,Respondent 20
sáksi,NN,noun,witness.,0,Neutral,0,0,0,0,-1,-1,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,0
sáksi,VB,verb,"to testify, to witness.",0,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0
sáku,NN,noun,"burlap bag, sack.",0,Neutral,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
sákup,NN,noun,"subjects, members.",0,Neutral,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
sákup,VB,verb,"to conquer, to be a member of, to enlist.",0,Neutral,0,0,0,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
sákut,VB,verb,"to mix, to blend, to put together.",0,Neutral,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
sáku’,NN,noun,"busyness, hurry.",0,Neutral,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
sáku’,JJ,adjective,"busy, hurried.",0,Neutral,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sáku’,VB,verb,"to hurry, to keep occupied, to be busy.",0,Neutral,0,0,0,0,-1,0,0,-1,0,1,0,0,0,0,-1,-1,0,0,0,0,0
sal-on,VB,verb,catch,0,Neutral,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
sála,NN,noun,"livingroom, hall, lounge area.",0,Neutral,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
salakay,NN,noun,invasion,0,Neutral,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
salakay,NN,noun,overthrow,0,Neutral,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,0
salakay,NN,noun,attack synonym: atake,-0.477,Negative,-1,-1,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,1,-1,-1
salákay,VB,verb,"to overthrow, to attack.",-0.477,Negative,-1,-1,-1,-1,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
salamángka,NN,noun,magic;  magician.,0,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0
salaming,NN,noun,mirror synonym: espeho,0,Neutral,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
salamíng,NN,noun,mirror.,0,Neutral,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0
salampáti,NN,noun,dove.,0,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,1,0,0
salamwanan,JJ,adjective,choosy,0,Neutral,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
sálap,NN,noun,fish net.,0,Neutral,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
salapi,NN,noun,"cash , coin",0,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0
salapi,NN,noun,fifty centavos,0,Neutral,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,1,0,0,0,0
salápid,NN,noun,braid.,0,Neutral,0,0,0,0,0,0,-1,0,0,0,0,1,-1,0,0,0,0,0,0,0,0
salápid,VB,verb,"to plait, to braid, to twist.",0,Neutral,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,0,0,0
salapí’,NN,noun,fifty centavo piece.,0,Neutral,0,0,0,0,1,0,1,0,0,0,-1,0,0,0,1,0,0,0,0,0,0
salápu’,VB,verb,"to detect, to catch red-handed, to find.",0,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
salawáhan,JJ,adjective,"fickle, unfaithful.",0,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0
saláwsaw,NN,noun,"examination, test.",0,Neutral,0,0,0,0,0,0,-1,1,-1,-1,0,-1,0,0,0,0,0,0,0,0,0
salá’,NN,noun,"mistake, crime, sin, error.",-0.904,Negative,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1
salá’,VB,verb,"to make a mistake, to commit an error.",-0.44,Negative,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
sála’,NN,noun,strainer.,-0.202,Negative,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,0
sála’,VB,verb,"to strain, to sift.",-0.052,Negative,-1,-1,-1,-1,0,-1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
salbabida,NN,noun,life preserver ; life jacket ; life buoy,0,Neutral,0,0,0,0,-1,1,0,0,0,0,0,0,-1,0,1,-1,0,0,0,0,0
salbáhe,JJ,adjective,"haughty, unfaithful, rogue.",0,Neutral,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-1,-1,0
salída,NN,noun,"show, movie show.",0,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0
sálig,NN,noun,"trust, confidence.",0.765,Positive,1,1,1,1,0,0,-1,1,0,1,-1,1,1,1,1,1,1,1,1,1,1
sálig,VB,verb,"to trust, to confide in, to depend on.",0.511,Positive,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
saliká’,VB,verb,"to straddle, to sit astride.",0,Neutral,0,0,0,0,-1,1,0,0,0,0,0,0,0,-1,-1,0,-1,0,-1,0,0
salimpapáw,JJ,adjective,"superficial, hypocrite.",0,Neutral,0,-1,0,0,-1,0,-1,0,0,1,0,0,0,0,0,0,-1,0,0,0,0
salimú’ang,JJ,adjective,delirious.,0,Neutral,0,-1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
salimú’ang,VB,verb,"to be delirious, to rave.",0,Neutral,0,-1,0,0,-1,0,0,0,0,0,1,0,0,-1,0,0,-1,0,0,0,1
salín,NN,noun,"remnant, left-over, scrap.",0,Neutral,0,-1,0,0,0,-1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0
salín,VB,verb,"to leave something behind, to keep, to store for some other time.",-0.052,Negative,-1,-1,-1,-1,0,0,-1,-1,-1,-1,1,-1,-1,0,-1,-1,-1,-1,1,1,-1
salipádpad,VB,verb,"to fling, to throw away.",0,Neutral,0,0,0,0,-1,-1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
sálmon,NN,noun,"sardines, salmon.",0,Neutral,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,-1,0,0,0,0,0
sálmon,JJ,adjective,orange.,0,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sálsal,VB,verb,"to forge, to hammer.",0,Neutral,0,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,-1,0,0,0,0,0
salsalon,NN,noun,iron,0,Neutral,0,0,0,0,-1,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
salsálun,NN,noun,"iron, metal.",0,Neutral,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,-1,1
salú,VB,verb,to catch.,0,Neutral,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,0,0,-1,0,0,0
sálu,VB,verb,"to eat together, to partake of a meal together.",0,Neutral,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
sálud,VB,verb,to catch drops of water so as to gather in a container.,0,Neutral,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,1,-1,0,0
salúdu,NN,noun,"salute, bow.",0,Neutral,0,0,0,0,0,0,0,1,-1,0,-1,0,0,0,0,0,0,0,0,0,-1
salúdu,VB,verb,"to salute, to bow, to show respect.",0.477,Positive,1,1,1,1,-1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,-1
salug,NN,noun,floor,0,Neutral,0,0,0,0,1,1,0,0,0,0,0,-1,0,0,0,1,0,0,1,0,0
salúg,NN,noun,floor.,0,Neutral,0,0,0,0,0,0,1,0,0,-1,1,0,0,0,0,0,0,-1,0,0,0
sálug,VB,verb,"to mix, to mingle.",0,Neutral,0,0,0,0,0,-1,0,0,0,0,0,-1,0,1,0,0,0,-1,1,0,0
salúk,VB,verb,to dip or scoop out with the hand or a dipper or ladle.,0.586,Positive,1,1,1,1,0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
sálum,VB,verb,"to dive for, to sink in.",0,Neutral,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
sálup,VB,verb,"to go down, to disappear, to penetrate.",-0.226,Negative,-1,-1,-1,-1,0,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,1,-1
salusálu,VB,verb,"to have a feast, to hold a banquet.",0,Neutral,0,0,0,0,0,-1,0,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0
sál’ut,VB,verb,"to insert, to get between.",0,Neutral,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
samad,NN,noun,wound ; injury ; lesion,-0.421,Negative,-1,-1,-1,-1,0,1,-1,-1,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1
samad,JJ,adjective,wounded ; hurt ; injured,-0.727,Negative,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1
samad,VB,verb,to wound ; to hurt ; to injure,-0.527,Negative,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
samád,NN,noun,"wound, injured part.",-0.402,Negative,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
samád,VB,verb,"to wound, to injure, to destroy.",-0.542,Negative,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
sámay,JJ,adjective,"striped, lined.",0,Neutral,0,0,0,0,-1,-1,0,0,-1,-1,0,0,0,0,0,0,0,0,0,1,0
sámay,VB,verb,to line with stripes.,0,Neutral,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,-1,0,0
sambag,NN,noun,tamarind ( tamarindus indica ),0,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
sámbag,NN,noun,tamarind.,0,Neutral,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
sámbil,VB,verb,to quirk.,0,Neutral,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,1,0,0,1,0,0
sámbit,VB,verb,"to refer to, to mention.",0,Neutral,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
sámbud,VB,verb,"to wind, to bind, to roll, to twist, to get entangled.",0,Neutral,0,0,0,0,-1,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1
samit,VB,verb,taste,0,Neutral,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1
samí’,RB,adverb,"always, regularly.",0,Neutral,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
samong,NN,noun,obstacle,-0.361,Negative,-1,-1,-1,-1,0,0,-1,-1,0,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
sampaguíta,NN,noun,native jasmin.,0,Neutral,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sampal,NN,noun,slap on the face,0.153,Positive,1,1,1,1,0,-1,0,1,0,0,1,1,1,1,1,1,1,0,1,0,1
sampátun,NN,noun,"expert, sage.",0,Neutral,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sámpuk,VB,verb,"to fight head to head, to fight in man-to-man combat.",-0.765,Negative,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1
sámput,VB,verb,"to come to, to reach, to arrive at.",0.026,Neutral,0,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sámtang,CC,conjunction,"meanwhile, while, meantime.",0,Neutral,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
sámuk,NN,noun,"noise, trouble, bother.",-0.625,Negative,-1,-1,-1,-1,0,0,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1
sámuk,VB,verb,"to bother, to cause trouble, to make noise.",-0.625,Negative,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
sámu’,VB,verb,"to dilute, to mix together.",0,Neutral,0,0,0,0,-1,-1,0,0,0,0,0,-1,0,0,0,0,0,0,1,1,0
sánag,JJ,adjective,"bright, shiny.",0.44,Positive,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,-1,0
sánag,VB,verb,"to be clear, to shine.",0.382,Positive,1,1,1,1,1,1,-1,-1,0,1,1,1,1,-1,1,1,0,1,1,1,1
sándad,VB,verb,"to knock over and fall, to stumble.",0,Neutral,0,0,0,0,1,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0
sánday,RP,particle,personal names nominal marker.,0,Neutral,0,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,0,1,-1,0,0,0
sándig,VB,verb,to lean on for support.,0.402,Positive,1,1,1,1,0,-1,1,0,-1,1,1,1,1,1,1,1,1,1,0,1,1
sandíya,NN,noun,"watermelon, watermelon seeds.",0,Neutral,0,0,0,0,-1,1,-1,0,0,-1,0,0,-1,0,0,-1,0,-1,0,0,0
sandí’ay,VB,verb,to lean on.,0,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
sánduk,NN,noun,"ladle, big spoon.",0,Neutral,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
sánduk,VB,verb,to dig or scoop out.,0.153,Positive,1,1,1,1,0,0,1,1,0,1,1,-1,1,1,1,0,1,1,1,-1,1
sáng,RP,particle,indefinite noun marker.,0,Neutral,0,0,0,0,0,1,0,-1,0,0,0,-1,0,0,0,0,0,0,0,0,0
sanga,NN,noun,branch,0,Neutral,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
sangá,NN,noun,"branch, bough, twig.",0,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
sanggá,NN,noun,"branch, twig, bough.",0,Neutral,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
sánghid,VB,verb,"to touch lightly, to sidesweep.",0,Neutral,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
sángkad,NN,noun,"width, breadth, broadness.",0,Neutral,0,0,0,0,1,0,0,0,-1,0,1,0,0,0,0,1,-1,0,0,0,0
sángkap,JJ,adjective,"well-equipped, complete.",0,Neutral,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
sángkap,NN,noun,"furniture, devices, things, equipment.",0,Neutral,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1
sángkap,VB,verb,"to furnish, to provide with, to equip.",0,Neutral,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0
sánglit,CC,conjunction,"even if, meanwhile.",0,Neutral,0,0,0,0,0,0,0,0,0,1,0,-1,0,1,0,0,0,0,0,0,0
sánlag,VB,verb,"to fry, to cook in oil.",0,Neutral,0,0,0,0,0,-1,1,0,0,0,-1,0,0,0,0,0,1,0,0,-1,-1
sansaw,NN,noun,grass jelly,0,Neutral,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
sansaw,NN,noun,grass jelly drink,0,Neutral,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
sansaw,NN,noun,light ; easy ; without worry or trouble sánsaw gid ang ákon ólo. i am perfectly at ease. sánsaw na ang íla hunâhúnà. they do not worry any longer.,0.94,Positive,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1
sánting,JJ,adjective,"of string or ropes, tight.",0,Neutral,0,0,0,0,0,-1,0,0,-1,0,0,1,0,-1,0,0,0,0,0,0,1
sántu,NN,noun,variant of sántus.,0,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
sántus,NN,noun,saint.,0,Neutral,0,0,0,0,0,1,0,1,-1,0,0,0,0,1,0,0,0,0,0,0,0
sántus,JJ,adjective,"saintly, holy.",0,Neutral,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
sántu’,VB,verb,"to harmonize, to agree, to be of the same opinion.",0.637,Positive,1,1,1,1,0,0,1,1,0,1,1,1,-1,1,1,1,1,-1,0,1,1
sán’u,RB,adverb,when.,0,Neutral,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0
sapák,VB,verb,"to pay attention to, to mind.",-0.103,Negative,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,0,-1,-1,0,-1,-1,-1,1,-1,-1
sápat,NN,noun,insect.,0,Neutral,0,0,0,0,1,-1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
sapatéro,NN,noun,shoemaker.,0,Neutral,0,0,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,0,0,0,0
sapatos,NN,noun,shoe,0,Neutral,0,0,0,0,0,-1,0,-1,0,0,0,0,-1,0,0,-1,0,0,0,0,0
sapátus,NN,noun,shoe.,0,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,-1,0
sapá’,NN,noun,"creek, brook, lake.",0,Neutral,0,0,0,0,0,-1,1,0,0,-1,0,-1,0,0,0,0,-1,0,0,0,0
sapá’sápa’,NN,noun,"lagoon, man-made brook or creek.",0,Neutral,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,1,0,0,0,0,0
sapding,VB,verb,"touch , graze , come in contact with",0,Neutral,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sápsap,VB,verb,"to chop so as to make even, to smoothen.",0,Neutral,0,0,0,0,0,1,0,0,-1,0,0,0,1,-1,0,0,0,0,0,0,0
sapú,VB,verb,"to discover, to find out.",0,Neutral,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
sápul,VB,verb,"to confer, to talk things over.",0,Neutral,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
sapúpu,VB,verb,to take care of.,0.494,Positive,1,1,1,1,0,0,-1,1,1,1,0,1,1,1,1,-1,1,1,1,0,1
sapút,VB,verb,"to arrive, to reach.",0.026,Neutral,0,0,1,0,1,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
saramaylo,JJ,adjective,confused,-0.318,Negative,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1
saramaylo,JJ,adjective,"awkward , clumsy , dull , stupid",-0.772,Negative,-1,-1,-1,-1,-1,1,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
saráng,VB,verb,"to be able, to be possible, to be capable of, to be able to afford.",0.382,Positive,1,1,1,1,-1,-1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,0
sarí,NN,noun,"class, kind.",0.527,Positive,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
sárisári,JJ,adjective,"different, of mixed kinds, combined.",0,Neutral,0,0,0,0,1,1,0,0,0,1,0,0,0,-1,0,1,0,0,0,-1,0
sársa,NN,noun,"sauce, gravy.",0,Neutral,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0
sarsyádo,NN,noun,"meat dish of chicken, pork or meat with a little gravy.",0,Neutral,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
sarút,NN,noun,"pest, plague, epidemic.",0,Neutral,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sástre,NN,noun,tailor.,0,Neutral,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sát’um,VB,verb,"to know, to recognize.",0,Neutral,0,0,0,0,-1,1,-1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
sawáy,NN,noun,"brass metal, criticism.",-0.44,Negative,-1,-1,-1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0
sawáy,VB,verb,"to criticize, to correct, to mention so as to correct.",-0.382,Negative,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1
sáwsaw,VB,verb,"to soak, to put into, to dip.",0,Neutral,0,0,0,0,-1,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,-1
sáw’a,JJ,adjective,"immoral, indecent.",-0.459,Negative,-1,-1,-1,-1,1,0,1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
sáya,NN,noun,long skirt of old women.,0,Neutral,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0
sayásat,VB,verb,"to investigate, to check, to diagnose.",0,Neutral,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
saylo,VB,verb,to go over ; to change place,0,Neutral,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
saylo,VB,verb,to pass by,0,Neutral,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
sáylu,VB,verb,"to transfer, to move over.",0,Neutral,0,0,0,0,0,0,1,0,0,1,0,-1,0,0,0,0,0,0,0,0,0
sáysay,VB,verb,"to relate, to explain, to describe.",0,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
sáysay,NN,noun,"history, story, explanation.",0,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1
sáyud,VB,verb,"to know, to discover, to hear about.",0,Neutral,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,1,0,0,0,0,0,1
sayúp,VB,verb,"to commit an error, to be at fault.",-0.494,Negative,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,-1,-1,-1,-1,1,-1,-1,-1,-1,-1
sá’ad,NN,noun,"promise, vow.",0.318,Positive,1,1,1,1,-1,-1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1
sá’ad,VB,verb,"to vow, to promise.",0.318,Positive,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
sa’úlu,VB,verb,"to memorize, to remember.",0,Neutral,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
sa’úlug,VB,verb,to celebrate.,0.572,Positive,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,-1,1,1,0,1,1
sá’ut,NN,noun,dance.,0,Neutral,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sá’ut,VB,verb,to dance.,0,Neutral,0,0,0,0,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0
sebuáno,NN,noun,"language spoken principally in agusan, bohol, bukidnon, cebu, davao, lanao del norte, the eastern half of leyte, misamis occidental, negros, oriental, surigao, zamboanga del norte, zamboanga del sur, and in some towns in cotabato.",0,Neutral,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,-1
séda,NN,noun,silk.,0,Neutral,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0
segúro,NN,noun,insurance.,0,Neutral,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sekretaŕya,NN,noun,secretary.,0,Neutral,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0
sekréto,NN,noun,secret.,0,Neutral,0,0,0,0,0,0,-1,0,0,0,-1,0,0,-1,-1,0,-1,1,0,0,-1
sélyo,NN,noun,"stamp, postage.",0,Neutral,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
semana,NN,noun,week,0,Neutral,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
semána,NN,noun,week.,0,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
seménto,NN,noun,"cement, concrete.",0,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
senádo,NN,noun,senate;  senator.,0,Neutral,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
sentábos,NN,noun,"one centavo, one centavo coin.",0,Neutral,0,0,0,0,0,0,0,1,-1,0,0,0,-1,0,0,0,0,0,0,0,0
sentimós,NN,noun,"centavo coin, one centavo, one cent.",0,Neutral,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,1,0,0,0,0,0,0
sentimyento,NN,noun,sentiment,0,Neutral,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
séntro,NN,noun,"center, middle.",0,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
septyémbre,NN,noun,september.,0,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
serbésa,NN,noun,beer.,0,Neutral,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,0,1,0,1,0
serbilyéta,NN,noun,table napkin.,0,Neutral,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0
seremonya,NN,noun,ceremony,0,Neutral,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,0,-1,0,0,0
seremónya,NN,noun,ceremony.,0,Neutral,0,0,0,0,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
seréno,NN,noun,watchman.,0,Neutral,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
serip,NN,noun,sheriff,0,Neutral,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1
seténta,CD,numeral,seventy.,0,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
séys,CD,numeral,six.,0,Neutral,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0
seysénta,CD,numeral,sixty.,0,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
si,RP,particle,personal name marker.,0,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
sibat,NN,noun,spear,0,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1
sibát,NN,noun,"spear, lance.",0,Neutral,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
