word,pos_symbol,pos_word,meaning
ispíya,n,noun,"spy, fifth column."
ispíya,v,verb,"to spy, to watch closely."
-ista,na,noun formative,noun formative affix denoting profession or type of job.
istórya,n,noun,"conversation, story."
istórya,v,verb,"to tell a story, to converse."
ísu,n,noun,chalk.
ísug,n,noun,"courage, boldness, bravery."
ísug,adj,adjective,"bold, brave, courageous."
ísug,v,verb,"to become courageous, to make one’s self brave to face adversities."
ísul,v,verb,"to retreat, to move back, to step back so as to make way."
íswag,v,verb,"to move over, to extend, to move away, to make room."
ítik,n,noun,duckling.
ítik,v,verb,to tickle.
itikíta,n,noun,"trademark, label."
ítlug,n,noun,egg.
ítlug,v,verb,to lay an egg.
itúm,adj,adjective,"black, dark, dark in complexion."
itúm,v,verb,"to become black, to get a tan."
íwag,n,noun,"light, illumination."
íwat,adj,adjective,"grave, seriously ill."
íya,pr,pronoun,"his, her, hers, its (third person singular pre-position source pronoun)."
iyá,pt,particle,"specifier distinguishing particle used before or after a deictic, noun or pronoun chosen to be emphasized."
1-la-,va,verbal affix,"or group action affix, used together with general aspect affixes."
2-la-,na,noun formative,noun formative affix when combined with .
3-la-,aa,adjective formative,adjective formative affix.
-la-…-an,na,noun formative,noun formative affix designating repetitive or social action occurring in a place.
lá’aw,v,verb,"to watch, to observe, to look out of the window."
labá,v,verb,"of clothes, to wash."
labá,n,noun,laundrywoman.
lába’,n,noun,"length, duration, extent."
lába’,adj,adjective,"long, extending for a considerable distance."
labábu,n,noun,"lavabo, washbasin."
lábag,v,verb,"to be against, to violate."
labáha,n,noun,"razor blade, razor."
labán,con,conjunction,"besides, except, moreover, furthermore."
labatíba,n,noun,enema.
labatíba,v,verb,to give or apply an enema.
láb’as,adj,adjective,"raw, fresh as of fruits and vegetables."
labáw,adv,adverb,"aside from, besides, more than."
labáw,v,verb,"to surpass, to exceed."
labáy,v,verb,"to go through, to pass by."
labí,adv,adverb,"more than, exceedingly."
labí,v,verb,"to exceed, to surpass."
labú’,v,verb,"to strike with a machete or an ax, to smite with great force."
láb’uk,v,verb,"to sip, to take a draught."
labúgay,v,verb,"to stir, to mix especially liquids."
lábut,n,noun,"business, concern."
lábyug,v,verb,"to hurl, to fling, to throw to a far distance."
laká’,adj,adjective,"scarce, rare, sometimes."
lák’ang,n,noun,"big step, step which is as far as the legs can extend."
lák’ang,v,verb,"to step over, to make a big step."
lakát,n,noun,"trip, walk, business trip."
lakát,v,verb,"to walk, to go, to leave."
lákbang,v,verb,"to stride, to make a big step."
lakíp,v,verb,"to include, to enclose, to insert."
láklak,v,verb,to lap with the tongue.
láktaw,v,verb,"to pass over, to miss, to skip."
láktud,v,verb,to take a short cut.
ládlad,v,verb,"to open, to spread, to unfold."
lá’ga’,v,verb,"to boil, to cook in water."
lagabúng,v,verb,"to fall to the ground with a flop, to rumble."
lagári’,n,noun,"saw, carpenter’s tool."
lagári’,v,verb,to cut with a saw.
lagás,v,verb,"to pursue, to run after, to chase."
lagátik,n,noun,"snap, clicking sound."
lagatúk,n,noun,"snap, dull thud, dull sound."
lágawlágaw,v,verb,"to wander about, to roam around, to stroll."
lágda’,n,noun,"mark, sign, signature."
lági,adv,adverb,"frequently, often."
lágpit,n,noun,rat trap.
lágtum,adj,adjective,"black, dark."
lagú,n,noun,earthworm.
lagú’,n,noun,"soiled clothes, laundry."
lagwérta,n,noun,"lawn, yard, orchard."
lágyu’,adv,adverb,"far, at a distance."
lágyu’,v,verb,"to run away, to flee, to go to a far off place."
lahúg,n,noun,"joke, teasing."
lahúgláhug,n,noun,"joke, teasing."
lahúgláhug,v,verb,"to joke, to make fun, to quip."
lá’in,adj,adjective,"bad, immodest, unfavorable, unjurous."
la’ín,adj,adjective,"different, changed, dissimilar, various."
la’ín,v,verb,"to change, to be different."
lála,v,verb,"to weave, to weave together."
lalá’,v,verb,"to become seriously ill, to become severe."
laláki,n,noun,"male, man, boy, male illicit lover."
laláw,v,verb,"to be in black mourning dress, to wear mourning clothes."
lalím,n,noun,flavor.
lális,v,verb,"to pay no heed to, to disobey."
lamá’lamá’,v,verb,"to cut into small pieces as of ribs, to cut meat with bones into thin pieces."
lámang,con,conjunction,"but, only, mere, just."
laḿbat,n,noun,"net, woven rattan net of native beds."
lámbut,v,verb,"to reach, to arrive, to attain."
lamésa,n,noun,table.
laḿgud,adj,adjective,barren.
lamíg,n,noun,coldness.
lamíg,adj,adjective,"cold, cool, low in temperature for weather and liquids."
lamígas,n,noun,"grain, cereal."
lámluk,n,noun,moth.
lampás,v,verb,"to surpass, to overtake."
lampásu,n,noun,"rag, mop, scrub."
lampásu,v,verb,"to mop, to scrub the floor."
lampín,n,noun,baby’s diaper.
lampitáw,adj,adjective,"well-known, famous."
lampú’as,v,verb,"to pass, to reach beyond and move on."
lámpus,v,verb,"to hit someone with something, to strike hard with an instrument."
lamúk,n,noun,mosquito.
lamúd,v,verb,"to mix with, to add to."
lamún,n,noun,blind.
lámun,v,verb,"to eat like an animal, to gulp down food hungrily."
lána,n,noun,"wool, oil especially coconut oil."
lándung,n,noun,"shade, shadow."
lánsang,n,noun,nail.
lánsang,v,verb,to drive a nail.
lansítas,n,noun,pocket knife.
lánta,adj,adjective,"withered, faded as of plants and flowers."
lántaw,v,verb,"to watch, to see, to look out of the window."
lántun,n,noun,"tune, song, music, music sheet."
lántun,v,verb,to play a musical instrument.
lanúg,n,noun,"echo, black and blue mark, rotten portion."
lányatlányat,n,noun,membrane.
láng,pt,particle,"only, also, just."
láng’at,n,noun,"interval, space between."
lángaw,n,noun,fly.
lángka’,n,noun,jackfruit.
lángkag,v,verb,"to worry, to be anxious about."
lánggaw,n,noun,vinegar.
langís,n,noun,"oil, especially coconut oil."
lángit,n,noun,"heaven, sky, outer space."
láng’ug,adj,adjective,"rotten, foul odor of stagnant water."
langúy,v,verb,to swim.
lápak,v,verb,"to trample on, to step on, to treat with pride or contempt."
lápad,n,noun,"width, area, broadness."
lápad,adj,adjective,"wide, broad, extensive."
lapá’lapá’,v,verb,"to cut into small pieces, to mangle."
lápas,v,verb,"to violate, to disobey an order."
lapáw,v,verb,"to be higher than, to exceed, to overflow."
lápdus,v,verb,"to hit with a strong force, to beat with intentions to destroy, to hit hard."
lápis,n,noun,pencil.
lapít,adj,adjective,"near, close, intimate."
lapít,v,verb,"to approach, to move near, to be close by."
lápnag,v,verb,"to become extensive, to spread, to propagate."
lápsag,n,noun,"baby of age one to two, infant."
lápsi’,adj,adjective,"frail, wan, pale, pallid."
lápta,v,verb,"to extend, to spread, to scatter."
lápus,v,verb,"to pierce, to penetrate, to go through."
lapúyut,adj,adjective,"sticky, thick in texture especially of liquids."
lápyu,v,verb,"to tire, to get exhausted."
laranghíta,n,noun,nectarine.
laráwan,n,noun,picture.
lárga,v,verb,"to travel away on a boat, to sail away."
lasáw,n,noun,molasses.
lás’ay,adj,adjective,"bland in taste, unsavory."
lásu,n,noun,"ribbon, trimming."
láta,n,noun,"tin, can."
latá’,adj,adjective,"rotten, overcooked."
látag,v,verb,"to bleach, to put out in the sun."
látay,v,verb,"to cross a narrow footbridge without support, to balance oneself on a narrow board."
látid,v,verb,"to line, to mark, to limit, to make a boundary."
latigú,n,noun,whip.
latúk,n,noun,table.
látum,v,verb,to penetrate to the innermost part.
latún,n,noun,tin can with a volume content of five gallons.
latún,v,verb,"to infect, to contaminate."
lá’ug,v,verb,"to roam, to stroll, to walk about."
lá’um,v,verb,"to hope, to expect, to trust, to estimate."
la’ún,n,noun,"old maid, bachelor girl."
-la-…-un,na,noun formative,noun formative affix designating an action to be performed to the object or person referred to.
lá’ut,adj,adjective,"vile, bad, malicious, wicked."
láwa’,n,noun,spider web.
láwag,v,verb,"to pronounce, to call out."
láwas,n,noun,"body, human body.;  representative."
láw’ay,adj,adjective,"ugly, offensive, repulsive."
láwid,n,noun,"of distance, length."
láwid,adj,adjective,"of distance, long, long stretch."
láwig,adj,adjective,"lengthy, wide, broad, extensive."
láwlaw,adj,adjective,"loose about the waist, of clothing, loose."
láya,n,noun,fish net.
láya’,v,verb,"to wither, to fade, to dry up as of flowers and plants."
láyag,n,noun,sail for a boat.
láyas,v,verb,"to run away, to flee from, to go away without permission, to run away from home."
layát,v,verb,to sag as of skin.
láygay,v,verb,"to advise, to talk, to lecture, to preach."
layí,n,noun,"law, bill."
layú’,n,noun,"of distance, far."
layú’,adj,adjective,"far, distant."
layú’,v,verb,"to go far, to go away, to be far."
layúng,v,verb,"to dry up, to wither."
leksyón,n,noun,lesson.
létse,n,noun,volume measure amounting to one eight-ounce tin can.
létse,intj,interjection,"damn, damn you."
-li-,va,verbal affix,variant of -la-.
libák,v,verb,"to backbite, to deride."
libańg,v,verb,"to amuse, to entertain, to comfort."
libát,adj,adjective,cross-eyed.
libát,v,verb,to become cross-eyed.
líbra,n,noun,pound.
líbre,adj,adjective,"free, gratis."
libreríya,n,noun,library.
líbro,n,noun,book.
líbu,num,numeral,thousand.
líbud,v,verb,"to peddle door to door, to go around."
líbug,n,noun,bumblebee.
libúg,n,noun,"trouble, problem, worry."
libúg,v,verb,"to be confused, to be worried, to have a problem."
libún,n,noun,"enclosure, fence."
libún,v,verb,"to enclose, to surround."
líbut,v,verb,"to walk about, to roam around, to encircle."
líbut,n,noun,surrounding.
likáw,v,verb,"to shun, to avoid, to detour."
líkday,v,verb,"to step to one side to allow another to pass, to make way, to step aside."
líkido,n,noun,liquid.
líki’,v,verb,"to bound, to spring, to leap with grace."
líksi,v,verb,"to jump around, to leap."
likú’,v,verb,"to turn the corner, to turn a street corner."
likúd,n,noun,back.
likúm,v,verb,"to hide a secret, to conceal."
lígad,v,verb,"to pass by, to be part of the past."
naglígad,na,noun formative,ang enéro péro walá’ pa matapús ang trabáho ku.
ligás,n,noun,"garter, belt."
lígdung,adj,adjective,"modest, serious, conservative."
lígid,v,verb,"to whirl, to roll, to turn over and over."
ligís,v,verb,"to mill, to crush into powder."
lígu’,v,verb,"to take a bath, to bathe, to swim in the river or the ocean."
líg’un,adj,adjective,"steady, stable, strong."
ligúnlígun,v,verb,"to let melt, to swallow or dissolve in the mouth."
ligúy,adj,adjective,"negligent, truant."
ligúy,v,verb,"to play truant, to be lazy."
liháy,v,verb,"to fall against for support, to lean on."
lihí’,v,verb,"to forbid, to disapprove."
líla,adj,adjective,"violet, lavender."
limá,num,numeral,five;  fifth.
límbung,n,noun,"lie, deceit."
límbung,v,verb,"to cheat, to deceive, to double-cross."
limitádo,adj,adjective,limited.
limpyabúta,n,noun,bootblack.
límyo,adj,adjective,"clean, spotless, in order."
límyo,v,verb,"to clean, to put in order."
límug,v,verb,to gargle.
limús,n,noun,"alm, donation."
limús,v,verb,"to give alms, to donate."
límut,v,verb,to forget.
linábhan,n,noun,washed clothes.
línas,v,verb,"to thresh as of rice, to trample upon."
línas,n,noun,thresher.
línaw,n,noun,"brook, stream."
líntak,v,verb,to emit a clicking sound.
líntuk,n,noun,bran.
línug,n,noun,earthquake.
línug,v,verb,"to have an earthquake, to shake like an earthquake."
linúng,adj,adjective,"calm, silent, peaceful."
língas,v,verb,"to distract, to confuse, to upset, to make noise."
lingáw,v,verb,"to distract, to bother, to amuse, to relax."
lingáw,adj,adjective,"noisy, bothersome, distracting."
língkud,v,verb,to sit down.
linggánay,n,noun,bell.
línghud,adj,adjective,"of plants, young, new."
língin,adj,adjective,"dizzy, round."
língin,v,verb,"to be dizzy, to have nausea, to feel the head spinning."
língling,v,verb,"to peep through a small hole, to observe secretly through an aperture."
lipák,n,noun,"stick, small twig."
lípas,v,verb,to pass by as of time.
lipát,v,verb,"to forget, to lose the memory."
lípay,n,noun,"happiness, joy, delight."
lípay,v,verb,"to be delighted, to feel happy."
lípun,v,verb,"to screen, to conceal, to hide."
lípung,v,verb,"to faint, to fall unconscious."
líp’ut,n,noun,"shortness, brevity."
líp’ut,adj,adjective,"short, brief, curtailed."
lísang,v,verb,"to be terrified, to be frightened, to be shocked."
lisénsya,n,noun,"license, permission."
lisénsya,v,verb,to ask permission.
lísi,v,verb,to look about curiously or searchingly.
lisík,v,verb,to fly like chips of wood.
lísngadlísngad,v,verb,"to linger, to tarry, to delay."
lísta,n,noun,"list, roll."
lísta,v,verb,"to list down, to enlist, to enroll."
lístun,n,noun,"ribbon trimming, shoe string."
lísu,n,noun,seed.
lísu’,v,verb,"to turn about, to be awry."
lisúd,adj,adjective,"hard, difficult."
lisúd,n,noun,"distress, hardship, difficulty."
litík,v,verb,"to crack, to split, to have a flaw."
lítra,n,noun,letter of the alphabet.
lítro,n,noun,liter measure.
litsúgas,n,noun,lettuce.
lítsun,n,noun,whole pig roasted on live coal pit.
lítsun,v,verb,to roast a whole pig.
lítun,v,verb,"to migrate, to transfer, to move."
lí’ug,n,noun,neck.
liwáliwá,v,verb,"to relax, to take a vacation."
liwán,v,verb,"to do again, to repeat, to remodel."
liwát,adv,adverb,"again, repeatedly."
liwát,v,verb,"to do over, to remodel, to repeat."
liyón,n,noun,lion.
lóbo,n,noun,balloon.
lólo,n,noun,grandfather.
lóte,n,noun,"piece of land, lot."
-lu-,va,verbal affix,variant of -la-.
lú’ad,v,verb,"to spit out, to throw out of the mouth."
lubád,v,verb,"to solve, to translate, to interpret."
lúbag,v,verb,"to twist, to wring, to twist and pull."
lúbha’,v,verb,"to cheat, to betray."
lubhá’,adj,adjective,"serious, grave."
lubhá’,v,verb,"to be seriously ill, to get worse."
lubí,n,noun,coconut.
lúbid,n,noun,"rope, string."
lúbid,v,verb,"to entwine, to make into a rope or string."
lubúg,adj,adjective,"murky, turbid."
lubúg,v,verb,to become murky.
lubúng,n,noun,"burial, crypt."
lubúng,v,verb,"to bury, to inter."
lukát,v,verb,"to pull or dig out together with the roots, to uproot."
lúku,v,verb,"to cheat, to trick."
lukú,v,verb,"of dogs, to lie down with front legs bent under."
lúksu,v,verb,"to jump, to leap, to jump over."
lúkut,v,verb,"to wind up, to roll, to crumple."
lugár,n,noun,"place, site, location."
lúgdang,v,verb,"to sink, to disappear under the water."
lúgpay,v,verb,"to mollify, to soothe, to counsel."
lú’gu’,v,verb,to shake.
lugúm,n,noun,dye.
lugúm,v,verb,"to dye, to color with dye."
lúgus,v,verb,"to force to submit, to violate, to grab, to rape."
lúha’,n,noun,tear.
lúhu,adj,adjective,"dressed up, elegant."
luhúd,v,verb,to kneel down.
lulú’,adj,adjective,"gentle, kind, meek, tender."
